Date,Service,Departure station,Arrival station,Average journey time,Number of scheduled trains,Number of cancelled trains,Cancellation comments,Number of trains delayed at departure,Average delay of late trains at departure,Average delay of all trains at departure,Departure delay comments,Number of trains delayed at arrival,Average delay of late trains at arrival,Average delay of all trains at arrival,Arrival delay comments,Number of trains delayed > 15min,Average delay of trains > 15min (if competing with flights),Number of trains delayed > 30min,Number of trains delayed > 60min,Pct delay due to external causes,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to rolling stock,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)",Month
2023-03,National,RENNES,LYON PART DIEU,237.0,86,38,,6,34.15,4.25,,0,103.26666666666667,17.133333333333333,,0,103.26666666666667,7,4,,,,,,,March
2023-03,International,FRANCFORT,PARIS EST,242.0,32,3,,22,2.9333333333333336,1.85,,6,29.316666666666666,9.25,,6,29.316666666666666,0,0,,,,,,,March
2023-03,International,GENEVE,PARIS LYON,198.0,235,62,,119,8.283333333333333,30.616666666666667,,27,53.3,9.683333333333334,,27,53.3,14,0,29.63,25.93,14.81,22.22,3.7,3.7,March
2023-03,International,LAUSANNE,PARIS LYON,232.0,142,17,,65,0.0,0.0,,21,59.7,10.5,,21,0.0,12,8,,,,,,,March
2023-03,International,STUTTGART,PARIS EST,194.0,151,24,,99,15.416666666666666,11.666666666666666,,24,35.18333333333333,9.316666666666666,,24,35.18333333333333,7,4,8.33,0.0,54.17,12.5,8.33,16.67,March
2023-03,National,BORDEAUX ST JEAN,TOURCOING,333.0,31,10,,0,4.966666666666667,1.0333333333333334,,0,59.5,6.0,,2,59.5,2,0,0.0,0.0,0.0,50.0,50.0,0.0,March
2023-03,National,GRENOBLE,PARIS LYON,188.0,224,107,,13,12.45,1.4,,19,0.0,8.316666666666666,,19,43.28333333333333,10,4,,,,,,,March
2023-03,National,LE MANS,PARIS MONTPARNASSE,59.0,472,88,,127,12.133333333333333,3.9333333333333336,,0,32.0,4.766666666666667,,0,50.083333333333336,19,0,,,,,,,March
2023-03,National,LILLE,LYON PART DIEU,184.0,375,143,,91,13.95,5.166666666666667,,38,56.516666666666666,12.15,,34,66.41666666666667,21,12,,,,,,,March
2023-03,National,LYON PART DIEU,PARIS LYON,122.0,729,165,,0,9.766666666666667,4.166666666666667,,87,55.266666666666666,9.6,,69,66.38333333333334,42,30,,,,,,,March
2023-03,National,MARNE LA VALLEE,LYON PART DIEU,110.0,405,0,,172,10.966666666666667,30.616666666666667,,47,54.833333333333336,11.866666666666667,,37,66.0,22,13,,,,,,,March
2023-03,National,MARNE LA VALLEE,MARSEILLE ST CHARLES,215.0,274,72,,103,14.616666666666667,6.45,,37,60.78333333333333,12.783333333333333,,37,346.46666666666664,24,14,27.03,21.62,8.11,13.51,13.51,16.22,March
2023-03,National,MARSEILLE ST CHARLES,MARNE LA VALLEE,210.0,281,71,,29,17.866666666666667,2.183333333333333,,32,76.58333333333333,12.95,,32,76.58333333333333,21,17,21.88,28.12,18.75,9.38,12.5,9.38,March
2023-03,,MONTPELLIER,PARIS LYON,212.0,251,0,,77,12.016666666666667,4.15,,42,47.63333333333333,10.066666666666666,,42,47.63333333333333,0,9,16.67,21.43,28.57,26.19,4.76,2.38,March
2023-03,National,PARIS EST,REIMS,46.0,250,32,,23,12.366666666666667,1.35,,12,345.31666666666666,2.0,,6,47.11666666666667,0,2,41.67,8.33,8.33,8.33,25.0,8.33,March
2023-03,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,133.0,150,25,,19,39.416666666666664,5.816666666666666,,17,63.86666666666667,9.85,,15,70.66666666666667,9,7,,,,,,,March
2023-03,National,PARIS LYON,MACON LOCHE,99.0,288,75,,44,24.733333333333334,4.933333333333334,,0,54.6,58.46666666666667,,32,62.233333333333334,19,11,,,,,,,March
2023-03,National,PARIS LYON,MULHOUSE VILLE,173.0,280,45,,42,39.15,6.816666666666666,,0,80.35,12.2,,31,86.88333333333334,22,15,,,,,,,March
2023-03,National,PARIS LYON,NIMES,0.0,209,43,,26,118.28333333333333,4.15,,23,59.5,8.666666666666666,,23,59.5,17,7,,,,,,,March
2023-03,National,PARIS LYON,TOULON,247.0,286,71,,29,11.183333333333334,1.25,,21,57.266666666666666,0.0,,21,57.266666666666666,0,8,47.62,23.81,14.29,9.52,0.0,4.76,March
2023-03,National,VALENCE ALIXAN TGV,PARIS LYON,135.0,394,63,,165,10.85,5.466666666666667,,66,49.016666666666666,10.8,,60,52.6,35,0,21.21,15.15,24.24,24.24,4.55,10.61,March
2023-03,National,AIX EN PROVENCE TGV,PARIS LYON,189.0,436,71,,234,7.9,5.15,,46,66.53333333333333,9.266666666666667,,46,66.53333333333333,31,22,34.78,41.3,10.87,4.35,4.35,4.35,March
2023-03,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,95.0,551,114,,130,9.266666666666667,2.8333333333333335,,41,345.31666666666666,0.0,,29,55.666666666666664,20,12,,,,,,,March
2023-03,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,174.0,222,94,,8,8.25,0.0,,14,27.216666666666665,3.533333333333333,,10,32.46666666666667,3,0,21.43,28.57,14.29,21.43,0.0,14.29,March
2023-03,National,MACON LOCHE,PARIS LYON,98.0,266,67,,157,14.583333333333334,11.866666666666667,,0,345.31666666666666,14.416666666666666,,51,346.46666666666664,24,9,,,,,,,March
2023-03,National,MARSEILLE ST CHARLES,LYON PART DIEU,103.0,443,171,,59,14.2,0.0,,0,40.7,6.066666666666666,,0,45.666666666666664,17,8,,,,,,,March
2023-03,National,MARSEILLE ST CHARLES,TOURCOING,284.0,29,0,,3,24.5,2.9333333333333336,,3,57.666666666666664,6.016666666666667,,3,57.666666666666664,3,0,,,,,,,March
2023-03,National,MONTPELLIER,LYON PART DIEU,114.0,207,82,,22,18.616666666666667,3.35,,13,42.983333333333334,6.05,,7,0.0,5,4,7.69,15.38,53.85,0.0,7.69,15.38,March
2023-03,,NANCY,PARIS EST,95.0,292,38,,44,6.166666666666667,1.1333333333333333,,19,0.0,1.6333333333333333,,12,27.533333333333335,2,0,10.53,36.84,21.05,15.79,10.53,5.26,March
2023-03,National,NANTES,STRASBiURG,310.0,58,16,,5,0.0,6.883333333333333,,7,70.78333333333333,12.333333333333334,,0,70.78333333333333,6,4,,,,,,,March
2023-03,National,PARIS LYON,GRENOBLE,186.0,230,115,,16,25.966666666666665,3.3833333333333333,,21,49.583333333333336,10.383333333333333,,21,346.46666666666664,0,7,38.1,19.05,23.81,19.05,0.0,0.0,March
2023-03,National,PARIS LYON,MARSEILLE ST CHARLES,202.0,572,113,,68,23.916666666666668,3.3166666666666664,,56,61.7,8.316666666666666,,0,61.7,42,21,,,,,,,March
2023-03,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,179.0,231,106,,18,8.916666666666666,0.8,,14,42.25,5.75,,13,44.416666666666664,6,3,35.71,14.29,14.29,28.57,0.0,7.14,March
2023-03,National,POITIERS,PARIS MONTPARNASSE,100.0,495,154,,119,8.2,2.7666666666666666,,48,22.983333333333334,3.6,,25,34.36666666666667,7,4,,,,,,,March
2023-03,National,REIMS,PARIS EST,46.0,250,33,,25,12.533333333333333,1.5333333333333332,,11,40.06666666666667,2.35,,8,51.35,5,2,18.18,27.27,9.09,27.27,0.0,18.18,March
2023-03,National,RENNES,PARIS MONTPARNASSE,101.0,805,151,,219,13.716666666666667,4.566666666666666,,80,35.266666666666666,4.633333333333333,,42,56.06666666666667,23,10,24.05,15.19,17.72,25.32,10.13,7.59,March
2023-03,National,STRASBOURG,NANTES,335.0,58,9,,4,7.016666666666667,0.6166666666666667,,7,70.71666666666667,10.583333333333334,,7,70.71666666666667,3,3,0.0,71.43,14.29,14.29,0.0,0.0,March
2023-04,International,PARIS EST,STUTTGART,190.0,133,4,,16,18.85,2.35,,28,32.983333333333334,11.883333333333333,,28,32.983333333333334,8,2,7.14,3.57,50.0,25.0,0.0,14.29,April
2023-04,International,PARIS LYON,LAUSANNE,237.0,158,4,,23,16.866666666666667,1.9166666666666665,,18,42.3,5.25,,18,42.3,9,3,16.67,44.44,16.67,16.67,5.56,0.0,April
2023-04,International,ZURICH,PARIS LYON,251.0,138,0,,38,1.8666666666666667,1.0,,8,37.166666666666664,4.266666666666667,,8,37.166666666666664,0,0,,,,,,,April
2023-04,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,177.0,268,0,,147,12.833333333333334,7.033333333333333,,61,41.18333333333333,11.3,,46,50.31666666666667,29,9,29.51,22.95,24.59,21.31,0.0,1.64,April
2023-04,National,LYON PART DIEU,MARSEILLE ST CHARLES,105.0,447,21,,246,12.15,7.2,,104,41.766666666666666,11.383333333333333,,80,50.2,40,21,21.15,22.12,22.12,9.62,10.58,14.42,April
2023-04,National,LYON PART DIEU,PARIS LYON,123.0,703,40,,290,118.28333333333333,3.7666666666666666,,81,36.483333333333334,5.75,,55,47.36666666666667,30,16,17.28,37.04,12.35,9.88,8.64,14.81,April
2023-04,National,MONTPELLIER,LYON PART DIEU,114.0,208,0,,52,8.083333333333334,2.1333333333333333,,32,38.583333333333336,0.0,,23,48.21666666666667,12,3,15.62,28.12,28.12,6.25,9.38,12.5,April
2023-04,National,PARIS EST,METZ,0.0,278,0,,37,0.0,30.616666666666667,,29,27.95,1.0,,0,40.583333333333336,11,3,,,,,,,April
2023-04,National,PARIS LYON,ANNECY,229.0,142,4,,19,118.28333333333333,0.6166666666666667,,13,30.6,4.9,,13,30.6,3,0,,,,,,,April
2023-04,National,PARIS LYON,LYON PART DIEU,123.0,699,51,,98,21.816666666666666,3.0833333333333335,,86,42.65,6.366666666666666,,65,52.2,37,14,11.9,27.38,17.86,14.29,25.0,3.57,April
2023-04,National,PARIS MONTPARNASSE,POITIERS,96.0,580,39,,73,13.3,1.2333333333333334,,50,22.683333333333334,2.4,,30,30.166666666666668,9,2,4.0,32.0,22.0,16.0,10.0,16.0,April
2023-04,National,PARIS MONTPARNASSE,ST MALO,156.0,89,0,,14,11.866666666666667,1.65,,9,25.366666666666667,2.9333333333333336,,6,31.583333333333332,3,0,33.33,22.22,22.22,11.11,11.11,0.0,April
2023-04,National,PARIS NORD,LILLE,66.0,629,6,,51,11.966666666666667,0.4666666666666667,,51,17.4,1.8333333333333335,,16,33.53333333333333,7,2,,,,,,,April
2023-04,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,173.0,214,23,,15,22.266666666666666,1.7833333333333332,,17,38.7,4.733333333333333,,12,48.96666666666667,7,3,,,,,,,April
2023-04,National,LAVAL,PARIS MONTPARNASSE,81.0,283,3,,85,13.716666666666667,30.616666666666667,,46,40.65,6.266666666666667,,30,56.4,17,7,22.22,24.44,11.11,15.56,13.33,13.33,April
2023-04,National,LYON PART DIEU,MONTPELLIER,113.0,213,9,,108,118.28333333333333,30.616666666666667,,28,32.233333333333334,5.45,,26,33.65,0,4,35.71,10.71,14.29,14.29,0.0,25.0,April
2023-04,National,MARSEILLE ST CHARLES,LYON PART DIEU,103.0,428,24,,103,12.6,3.15,,59,36.516666666666666,7.7,,44,44.46666666666667,23,12,36.84,14.04,22.81,8.77,8.77,8.77,April
2023-04,National,NANTES,STRASBOURG,311.0,54,2,,7,0.0,2.5666666666666664,,0,0.0,7.433333333333334,,6,52.083333333333336,4,1,16.67,33.33,16.67,0.0,0.0,33.33,April
2023-04,,PARIS LYON,AIX EN PROVENCE TGV,187.0,458,3,,68,22.833333333333332,3.0833333333333335,,74,53.1,9.616666666666667,,72,54.2,44,21,,,,,,,April
2023-04,National,PARIS LYON,GRENOBLE,188.0,210,25,,0,32.7,2.4833333333333334,,23,54.03333333333333,7.583333333333333,,23,54.03333333333333,16,0,,,,,,,April
2023-04,National,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,85.0,200,12,,0,17.25,1.4333333333333333,,19,28.566666666666666,2.8333333333333335,,0,43.28333333333333,7,1,,,,,,,April
2023-04,National,PARIS LYON,NICE VILLE,353.0,241,2,,34,21.083333333333332,2.7,,43,46.733333333333334,58.46666666666667,,43,46.733333333333334,24,10,20.93,25.58,11.63,25.58,6.98,9.3,April
2023-04,National,PARIS MONTPARNASSE,ANGERS SAINT LAtD,97.0,493,24,,76,17.916666666666668,2.55,,0,30.15,3.6,,0,39.38333333333333,18,4,9.52,20.63,19.05,17.46,12.7,20.63,April
2023-04,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,179.0,224,31,,0,118.28333333333333,0.5166666666666667,,11,29.266666666666666,2.533333333333333,,0,43.0,2,1,,,,,,,April
2023-04,National,PARIS MONTPARNASSE,RENNES,101.0,699,14,,115,16.25,2.35,,88,28.6,3.4166666666666665,,74,32.03333333333333,28,0,9.09,29.55,14.77,21.59,18.18,6.82,April
2023-04,National,PARIS NORD,DUNKERQUE,128.0,187,1,,17,12.583333333333334,0.8833333333333333,,13,29.3,1.8166666666666667,,0,32.53333333333333,5,2,7.69,23.08,15.38,38.46,7.69,7.69,April
2023-04,National,STRASBOURG,NANTES,334.0,55,5,,9,6.1,0.7166666666666667,,3,84.01666666666667,6.416666666666667,,3,84.01666666666667,0,2,,,,,,,April
2023-04,,FRANCFORT,PARIS EST,232.0,166,4,,92,3.6333333333333333,0.0,,20,39.4,7.35,,20,39.4,7,1,10.0,5.0,75.0,10.0,0.0,0.0,April
2023-04,International,LAUSANNE,PARIS LYON,235.0,145,3,,77,2.3166666666666664,1.5666666666666667,,9,43.0,4.45,,9,43.0,4,0,,,,,,,April
2023-04,,STUTTGART,PARIS EST,196.0,134,1,,103,118.28333333333333,4.45,,28,38.93333333333333,11.9,,28,38.93333333333333,13,3,,,,,,,April
2023-04,National,ANGOULEME,PARIS MONTPARNASSE,126.0,310,13,,169,12.383333333333333,7.116666666666666,,54,53.15,8.216666666666667,,0,76.93333333333334,20,8,,,,,,,April
2023-04,National,BELLEGARDE (AIN),PARIS LYON,166.0,240,0,,99,5.6,30.616666666666667,,32,26.666666666666668,4.916666666666667,,21,33.8,7,2,13.79,34.48,34.48,6.9,3.45,6.9,April
2023-04,National,BESANCON FRANCHE COMTE TGV,PARIS LYON,0.0,167,3,,45,0.0,0.0,,10,31.366666666666667,2.85,,6,43.53333333333333,4,2,,,,,,,April
